,Actual,Future Predict
2002-01-29 00:00:00-05:00,0.6959999799728394,
2002-01-30 00:00:00-05:00,0.6940000057220459,
2002-01-31 00:00:00-05:00,0.7304999828338623,
2002-02-01 00:00:00-05:00,0.7335000038146972,
2002-02-04 00:00:00-05:00,0.7260000109672546,
2002-02-05 00:00:00-05:00,0.7300000190734863,
2002-02-06 00:00:00-05:00,0.7264999747276306,
2002-02-07 00:00:00-05:00,0.7350000143051147,
2002-02-08 00:00:00-05:00,0.7315000295639039,
2002-02-11 00:00:00-05:00,0.7254999876022339,
2002-02-12 00:00:00-05:00,0.7304999828338623,
2002-02-13 00:00:00-05:00,0.7494999766349791,
2002-02-14 00:00:00-05:00,0.7429999709129333,
2002-02-15 00:00:00-05:00,0.7325000166893005,
2002-02-19 00:00:00-05:00,0.7059999704360962,
2002-02-20 00:00:00-05:00,0.7074999809265137,
2002-02-21 00:00:00-05:00,0.7135000228881836,
2002-02-22 00:00:00-05:00,0.6990000009536743,
2002-02-25 00:00:00-05:00,0.7049999833106995,
2002-02-26 00:00:00-05:00,0.7009999752044679,
2002-02-27 00:00:00-05:00,0.7135000228881836,
2002-02-28 00:00:00-05:00,0.7139999866485596,
2002-03-01 00:00:00-05:00,0.7264999747276306,
2002-03-04 00:00:00-05:00,0.7365000247955322,
2002-03-05 00:00:00-05:00,0.7354999780654907,
2002-03-06 00:00:00-05:00,0.7444999814033508,
2002-03-07 00:00:00-05:00,0.7425000071525574,
2002-03-08 00:00:00-05:00,0.746999979019165,
2002-03-11 00:00:00-05:00,0.7404999732971191,
2002-03-12 00:00:00-05:00,0.7360000014305115,
2002-03-13 00:00:00-05:00,0.7354999780654907,
2002-03-14 00:00:00-05:00,0.7400000095367432,
2002-03-15 00:00:00-05:00,0.7459999918937683,
2002-03-18 00:00:00-05:00,0.7599999904632568,
2002-03-19 00:00:00-05:00,0.765999972820282,
2002-03-20 00:00:00-05:00,0.7615000009536744,
2002-03-21 00:00:00-05:00,0.7584999799728394,
2002-03-22 00:00:00-05:00,0.7450000047683716,
2002-03-25 00:00:00-05:00,0.7335000038146972,
2002-03-26 00:00:00-05:00,0.7415000200271608,
2002-03-27 00:00:00-05:00,0.7480000257492065,
2002-03-28 00:00:00-05:00,0.7605000138282776,
2002-04-01 00:00:00-05:00,0.7609999775886536,
2002-04-02 00:00:00-05:00,0.7609999775886536,
2002-04-03 00:00:00-05:00,0.7400000095367432,
2002-04-04 00:00:00-05:00,0.7304999828338623,
2002-04-05 00:00:00-05:00,0.7210000157356262,
2002-04-08 00:00:00-04:00,0.7204999923706055,
2002-04-09 00:00:00-04:00,0.7250000238418579,
2002-04-10 00:00:00-04:00,0.722000002861023,
2002-04-11 00:00:00-04:00,0.7210000157356262,
2002-04-12 00:00:00-04:00,0.7149999737739563,
2002-04-15 00:00:00-04:00,0.7139999866485596,
2002-04-16 00:00:00-04:00,0.7239999771118164,
2002-04-17 00:00:00-04:00,0.734499990940094,
2002-04-18 00:00:00-04:00,0.7254999876022339,
2002-04-19 00:00:00-04:00,0.7315000295639039,
2002-04-22 00:00:00-04:00,0.7419999837875366,
2002-04-23 00:00:00-04:00,0.7300000190734863,
2002-04-24 00:00:00-04:00,0.7350000143051147,
2002-04-25 00:00:00-04:00,0.7285000085830688,
2002-04-26 00:00:00-04:00,0.7350000143051147,
2002-04-29 00:00:00-04:00,0.734000027179718,
2002-04-30 00:00:00-04:00,0.7325000166893005,
2002-05-01 00:00:00-04:00,0.7229999899864197,
2002-05-02 00:00:00-04:00,0.7300000190734863,
2002-05-03 00:00:00-04:00,0.718999981880188,
2002-05-06 00:00:00-04:00,0.7099999785423279,
2002-05-07 00:00:00-04:00,0.7204999923706055,
2002-05-08 00:00:00-04:00,0.727500021457672,
2002-05-09 00:00:00-04:00,0.7250000238418579,
2002-05-10 00:00:00-04:00,0.7329999804496765,
2002-05-13 00:00:00-04:00,0.7319999933242798,
2002-05-14 00:00:00-04:00,0.7400000095367432,
2002-05-15 00:00:00-04:00,0.7429999709129333,
2002-05-16 00:00:00-04:00,0.734000027179718,
2002-05-17 00:00:00-04:00,0.7239999771118164,
2002-05-20 00:00:00-04:00,0.722000002861023,
2002-05-21 00:00:00-04:00,0.7229999899864197,
2002-05-22 00:00:00-04:00,0.7239999771118164,
2002-05-23 00:00:00-04:00,0.7319999933242798,
2002-05-24 00:00:00-04:00,0.7350000143051147,
2002-05-28 00:00:00-04:00,0.7534999847412108,
2002-05-29 00:00:00-04:00,0.7475000023841857,
2002-05-30 00:00:00-04:00,0.7490000128746033,
2002-05-31 00:00:00-04:00,0.7615000009536744,
2002-06-03 00:00:00-04:00,0.7724999785423279,
2002-06-04 00:00:00-04:00,0.7835000157356262,
2002-06-05 00:00:00-04:00,0.7804999947547913,
2002-06-06 00:00:00-04:00,0.7764999866485596,
2002-06-07 00:00:00-04:00,0.7774999737739564,
2002-06-10 00:00:00-04:00,0.777999997138977,
2002-06-11 00:00:00-04:00,0.7630000114440918,
2002-06-12 00:00:00-04:00,0.7620000243186951,
2002-06-13 00:00:00-04:00,0.7645000219345093,
2002-06-14 00:00:00-04:00,0.7634999752044677,
2002-06-17 00:00:00-04:00,0.7595000267028809,
2002-06-18 00:00:00-04:00,0.7584999799728394,
2002-06-19 00:00:00-04:00,0.7559999823570251,
2002-06-20 00:00:00-04:00,0.75,
2002-06-21 00:00:00-04:00,0.7419999837875366,
2002-06-24 00:00:00-04:00,0.7394999861717224,
2002-06-25 00:00:00-04:00,0.7484999895095825,
2002-06-26 00:00:00-04:00,0.75,
2002-06-27 00:00:00-04:00,0.7524999976158142,
2002-06-28 00:00:00-04:00,0.7674999833106996,
2002-07-01 00:00:00-04:00,0.7680000066757202,
2002-07-02 00:00:00-04:00,0.7559999823570251,
2002-07-03 00:00:00-04:00,0.7484999895095825,
2002-07-08 00:00:00-04:00,0.7559999823570251,
2002-07-09 00:00:00-04:00,0.7555000185966492,
2002-07-10 00:00:00-04:00,0.7524999976158142,
2002-07-11 00:00:00-04:00,0.7455000281333924,
2002-07-12 00:00:00-04:00,0.7394999861717224,
2002-07-15 00:00:00-04:00,0.7335000038146972,
2002-07-16 00:00:00-04:00,0.7384999990463257,
2002-07-17 00:00:00-04:00,0.7310000061988831,
2002-07-18 00:00:00-04:00,0.727500021457672,
2002-07-19 00:00:00-04:00,0.7145000100135803,
